REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Region,BACKSTOP,1,2015,99999.0
Region,BACKSTOP,1,2016,99999.0
Region,BACKSTOP,1,2017,99999.0
Region,BACKSTOP,1,2018,99999.0
Region,BACKSTOP,1,2019,99999.0
Region,BACKSTOP,1,2020,99999.0
Region,BACKSTOP,1,2021,99999.0
Region,BACKSTOP,1,2022,99999.0
Region,BACKSTOP,1,2023,99999.0
Region,BACKSTOP,1,2024,99999.0
Region,BACKSTOP,1,2025,99999.0
Region,BACKSTOP,1,2026,99999.0
Region,BACKSTOP,1,2027,99999.0
Region,BACKSTOP,1,2028,99999.0
Region,BACKSTOP,1,2029,99999.0
Region,BACKSTOP,1,2030,99999.0
Region,BACKSTOP,1,2031,99999.0
Region,BACKSTOP,1,2032,99999.0
Region,BACKSTOP,1,2033,99999.0
Region,BACKSTOP,1,2034,99999.0
Region,BACKSTOP,1,2035,99999.0
Region,BACKSTOP,1,2036,99999.0
Region,BACKSTOP,1,2037,99999.0
Region,BACKSTOP,1,2038,99999.0
Region,BACKSTOP,1,2039,99999.0
Region,BACKSTOP,1,2040,99999.0
Region,BACKSTOP,1,2041,99999.0
Region,BACKSTOP,1,2042,99999.0
Region,BACKSTOP,1,2043,99999.0
Region,BACKSTOP,1,2044,99999.0
Region,BACKSTOP,1,2045,99999.0
Region,BACKSTOP,1,2046,99999.0
Region,BACKSTOP,1,2047,99999.0
Region,BACKSTOP,1,2048,99999.0
Region,BACKSTOP,1,2049,99999.0
Region,BACKSTOP,1,2050,99999.0
Region,BACKSTOP,1,2051,99999.0
Region,BACKSTOP,1,2052,99999.0
Region,BACKSTOP,1,2053,99999.0
Region,BACKSTOP,1,2054,99999.0
Region,BACKSTOP,1,2055,99999.0
Region,BACKSTOP,1,2056,99999.0
Region,BACKSTOP,1,2057,99999.0
Region,BACKSTOP,1,2058,99999.0
Region,BACKSTOP,1,2059,99999.0
Region,BACKSTOP,1,2060,99999.0
Region,BACKSTOP,1,2061,99999.0
Region,BACKSTOP,1,2062,99999.0
Region,BACKSTOP,1,2063,99999.0
Region,BACKSTOP,1,2064,99999.0
Region,BACKSTOP,1,2065,99999.0
Region,BIOMASS_1,1,2015,5.76
Region,BIOMASS_1,1,2016,5.76
Region,BIOMASS_1,1,2017,5.76
Region,BIOMASS_1,1,2018,5.76
Region,BIOMASS_1,1,2019,5.76
Region,BIOMASS_1,1,2020,5.76
Region,BIOMASS_1,1,2021,5.76
Region,BIOMASS_1,1,2022,5.76
Region,BIOMASS_1,1,2023,5.76
Region,BIOMASS_1,1,2024,5.76
Region,BIOMASS_1,1,2025,5.76
Region,BIOMASS_1,1,2026,5.76
Region,BIOMASS_1,1,2027,5.76
Region,BIOMASS_1,1,2028,5.76
Region,BIOMASS_1,1,2029,5.76
Region,BIOMASS_1,1,2030,5.76
Region,BIOMASS_1,1,2031,5.76
Region,BIOMASS_1,1,2032,5.76
Region,BIOMASS_1,1,2033,5.76
Region,BIOMASS_1,1,2034,5.76
Region,BIOMASS_1,1,2035,5.76
Region,BIOMASS_1,1,2036,5.76
Region,BIOMASS_1,1,2037,5.76
Region,BIOMASS_1,1,2038,5.76
Region,BIOMASS_1,1,2039,5.76
Region,BIOMASS_1,1,2040,5.76
Region,BIOMASS_1,1,2041,5.76
Region,BIOMASS_1,1,2042,5.76
Region,BIOMASS_1,1,2043,5.76
Region,BIOMASS_1,1,2044,5.76
Region,BIOMASS_1,1,2045,5.76
Region,BIOMASS_1,1,2046,5.76
Region,BIOMASS_1,1,2047,5.76
Region,BIOMASS_1,1,2048,5.76
Region,BIOMASS_1,1,2049,5.76
Region,BIOMASS_1,1,2050,5.76
Region,BIOMASS_1,1,2051,5.76
Region,BIOMASS_1,1,2052,5.76
Region,BIOMASS_1,1,2053,5.76
Region,BIOMASS_1,1,2054,5.76
Region,BIOMASS_1,1,2055,5.76
Region,BIOMASS_1,1,2056,5.76
Region,BIOMASS_1,1,2057,5.76
Region,BIOMASS_1,1,2058,5.76
Region,BIOMASS_1,1,2059,5.76
Region,BIOMASS_1,1,2060,5.76
Region,BIOMASS_1,1,2061,5.76
Region,BIOMASS_1,1,2062,5.76
Region,BIOMASS_1,1,2063,5.76
Region,BIOMASS_1,1,2064,5.76
Region,BIOMASS_1,1,2065,5.76
Region,BIOMASS_2,1,2015,5.76
Region,BIOMASS_2,1,2016,5.76
Region,BIOMASS_2,1,2017,5.76
Region,BIOMASS_2,1,2018,5.76
Region,BIOMASS_2,1,2019,5.76
Region,BIOMASS_2,1,2020,5.76
Region,BIOMASS_2,1,2021,5.76
Region,BIOMASS_2,1,2022,5.76
Region,BIOMASS_2,1,2023,5.76
Region,BIOMASS_2,1,2024,5.76
Region,BIOMASS_2,1,2025,5.76
Region,BIOMASS_2,1,2026,5.76
Region,BIOMASS_2,1,2027,5.76
Region,BIOMASS_2,1,2028,5.76
Region,BIOMASS_2,1,2029,5.76
Region,BIOMASS_2,1,2030,5.76
Region,BIOMASS_2,1,2031,5.76
Region,BIOMASS_2,1,2032,5.76
Region,BIOMASS_2,1,2033,5.76
Region,BIOMASS_2,1,2034,5.76
Region,BIOMASS_2,1,2035,5.76
Region,BIOMASS_2,1,2036,5.76
Region,BIOMASS_2,1,2037,5.76
Region,BIOMASS_2,1,2038,5.76
Region,BIOMASS_2,1,2039,5.76
Region,BIOMASS_2,1,2040,5.76
Region,BIOMASS_2,1,2041,5.76
Region,BIOMASS_2,1,2042,5.76
Region,BIOMASS_2,1,2043,5.76
Region,BIOMASS_2,1,2044,5.76
Region,BIOMASS_2,1,2045,5.76
Region,BIOMASS_2,1,2046,5.76
Region,BIOMASS_2,1,2047,5.76
Region,BIOMASS_2,1,2048,5.76
Region,BIOMASS_2,1,2049,5.76
Region,BIOMASS_2,1,2050,5.76
Region,BIOMASS_2,1,2051,5.76
Region,BIOMASS_2,1,2052,5.76
Region,BIOMASS_2,1,2053,5.76
Region,BIOMASS_2,1,2054,5.76
Region,BIOMASS_2,1,2055,5.76
Region,BIOMASS_2,1,2056,5.76
Region,BIOMASS_2,1,2057,5.76
Region,BIOMASS_2,1,2058,5.76
Region,BIOMASS_2,1,2059,5.76
Region,BIOMASS_2,1,2060,5.76
Region,BIOMASS_2,1,2061,5.76
Region,BIOMASS_2,1,2062,5.76
Region,BIOMASS_2,1,2063,5.76
Region,BIOMASS_2,1,2064,5.76
Region,BIOMASS_2,1,2065,5.76
Region,DIESEL_MAKENI,1,2015,51.52
Region,DIESEL_MAKENI,1,2016,57.132
Region,DIESEL_MAKENI,1,2017,62.744
Region,DIESEL_MAKENI,1,2018,68.356
Region,DIESEL_MAKENI,1,2019,73.968
Region,DIESEL_MAKENI,1,2020,79.58
Region,DIESEL_MAKENI,1,2021,82.8
Region,DIESEL_MAKENI,1,2022,86.02
Region,DIESEL_MAKENI,1,2023,89.24
Region,DIESEL_MAKENI,1,2024,92.46
Region,DIESEL_MAKENI,1,2025,95.68
Region,DIESEL_MAKENI,1,2026,98.9
Region,DIESEL_MAKENI,1,2027,102.12
Region,DIESEL_MAKENI,1,2028,105.34
Region,DIESEL_MAKENI,1,2029,108.56
Region,DIESEL_MAKENI,1,2030,111.78
Region,DIESEL_MAKENI,1,2031,115.0
Region,DIESEL_MAKENI,1,2032,118.3127572
Region,DIESEL_MAKENI,1,2033,121.7209436
Region,DIESEL_MAKENI,1,2034,125.2273083
Region,DIESEL_MAKENI,1,2035,128.8346793
Region,DIESEL_MAKENI,1,2036,132.5459663
Region,DIESEL_MAKENI,1,2037,136.3641629
Region,DIESEL_MAKENI,1,2038,140.2923487
Region,DIESEL_MAKENI,1,2039,144.333692
Region,DIESEL_MAKENI,1,2040,148.4914527
Region,DIESEL_MAKENI,1,2041,152.7689843
Region,DIESEL_MAKENI,1,2042,157.1697369
Region,DIESEL_MAKENI,1,2043,161.6972602
Region,DIESEL_MAKENI,1,2044,166.355206
Region,DIESEL_MAKENI,1,2045,171.1473312
Region,DIESEL_MAKENI,1,2046,176.0775013
Region,DIESEL_MAKENI,1,2047,181.1496927
Region,DIESEL_MAKENI,1,2048,186.3679966
Region,DIESEL_MAKENI,1,2049,191.736622
Region,DIESEL_MAKENI,1,2050,197.2598992
Region,DIESEL_MAKENI,1,2051,202.9422831
Region,DIESEL_MAKENI,1,2052,208.7883571
Region,DIESEL_MAKENI,1,2053,214.8028365
Region,DIESEL_MAKENI,1,2054,220.9905725
Region,DIESEL_MAKENI,1,2055,227.3565561
Region,DIESEL_MAKENI,1,2056,233.9059219
Region,DIESEL_MAKENI,1,2057,240.6439526
Region,DIESEL_MAKENI,1,2058,247.5760829
Region,DIESEL_MAKENI,1,2059,254.7079042
Region,DIESEL_MAKENI,1,2060,262.045169
Region,DIESEL_MAKENI,1,2061,269.5937952
Region,DIESEL_MAKENI,1,2062,277.3598716
Region,DIESEL_MAKENI,1,2063,285.3496622
Region,DIESEL_MAKENI,1,2064,293.5696113
Region,DIESEL_MAKENI,1,2065,302.0263491
Region,DIESEL_ODS,1,2015,51.52
Region,DIESEL_ODS,1,2016,57.132
Region,DIESEL_ODS,1,2017,62.744
Region,DIESEL_ODS,1,2018,68.356
Region,DIESEL_ODS,1,2019,73.968
Region,DIESEL_ODS,1,2020,79.58
Region,DIESEL_ODS,1,2021,82.8
Region,DIESEL_ODS,1,2022,86.02
Region,DIESEL_ODS,1,2023,89.24
Region,DIESEL_ODS,1,2024,92.46
Region,DIESEL_ODS,1,2025,95.68
Region,DIESEL_ODS,1,2026,98.9
Region,DIESEL_ODS,1,2027,102.12
Region,DIESEL_ODS,1,2028,105.34
Region,DIESEL_ODS,1,2029,108.56
Region,DIESEL_ODS,1,2030,111.78
Region,DIESEL_ODS,1,2031,115.0
Region,DIESEL_ODS,1,2032,118.3127572
Region,DIESEL_ODS,1,2033,121.7209436
Region,DIESEL_ODS,1,2034,125.2273083
Region,DIESEL_ODS,1,2035,128.8346793
Region,DIESEL_ODS,1,2036,132.5459663
Region,DIESEL_ODS,1,2037,136.3641629
Region,DIESEL_ODS,1,2038,140.2923487
Region,DIESEL_ODS,1,2039,144.333692
Region,DIESEL_ODS,1,2040,148.4914527
Region,DIESEL_ODS,1,2041,152.7689843
Region,DIESEL_ODS,1,2042,157.1697369
Region,DIESEL_ODS,1,2043,161.6972602
Region,DIESEL_ODS,1,2044,166.355206
Region,DIESEL_ODS,1,2045,171.1473312
Region,DIESEL_ODS,1,2046,176.0775013
Region,DIESEL_ODS,1,2047,181.1496927
Region,DIESEL_ODS,1,2048,186.3679966
Region,DIESEL_ODS,1,2049,191.736622
Region,DIESEL_ODS,1,2050,197.2598992
Region,DIESEL_ODS,1,2051,202.9422831
Region,DIESEL_ODS,1,2052,208.7883571
Region,DIESEL_ODS,1,2053,214.8028365
Region,DIESEL_ODS,1,2054,220.9905725
Region,DIESEL_ODS,1,2055,227.3565561
Region,DIESEL_ODS,1,2056,233.9059219
Region,DIESEL_ODS,1,2057,240.6439526
Region,DIESEL_ODS,1,2058,247.5760829
Region,DIESEL_ODS,1,2059,254.7079042
Region,DIESEL_ODS,1,2060,262.045169
Region,DIESEL_ODS,1,2061,269.5937952
Region,DIESEL_ODS,1,2062,277.3598716
Region,DIESEL_ODS,1,2063,285.3496622
Region,DIESEL_ODS,1,2064,293.5696113
Region,DIESEL_ODS,1,2065,302.0263491
Region,DIESEL_OHF,1,2015,51.52
Region,DIESEL_OHF,1,2016,57.132
Region,DIESEL_OHF,1,2017,62.744
Region,DIESEL_OHF,1,2018,68.356
Region,DIESEL_OHF,1,2019,73.968
Region,DIESEL_OHF,1,2020,79.58
Region,DIESEL_OHF,1,2021,82.8
Region,DIESEL_OHF,1,2022,86.02
Region,DIESEL_OHF,1,2023,89.24
Region,DIESEL_OHF,1,2024,92.46
Region,DIESEL_OHF,1,2025,95.68
Region,DIESEL_OHF,1,2026,98.9
Region,DIESEL_OHF,1,2027,102.12
Region,DIESEL_OHF,1,2028,105.34
Region,DIESEL_OHF,1,2029,108.56
Region,DIESEL_OHF,1,2030,111.78
Region,DIESEL_OHF,1,2031,115.0
Region,DIESEL_OHF,1,2032,118.3127572
Region,DIESEL_OHF,1,2033,121.7209436
Region,DIESEL_OHF,1,2034,125.2273083
Region,DIESEL_OHF,1,2035,128.8346793
Region,DIESEL_OHF,1,2036,132.5459663
Region,DIESEL_OHF,1,2037,136.3641629
Region,DIESEL_OHF,1,2038,140.2923487
Region,DIESEL_OHF,1,2039,144.333692
Region,DIESEL_OHF,1,2040,148.4914527
Region,DIESEL_OHF,1,2041,152.7689843
Region,DIESEL_OHF,1,2042,157.1697369
Region,DIESEL_OHF,1,2043,161.6972602
Region,DIESEL_OHF,1,2044,166.355206
Region,DIESEL_OHF,1,2045,171.1473312
Region,DIESEL_OHF,1,2046,176.0775013
Region,DIESEL_OHF,1,2047,181.1496927
Region,DIESEL_OHF,1,2048,186.3679966
Region,DIESEL_OHF,1,2049,191.736622
Region,DIESEL_OHF,1,2050,197.2598992
Region,DIESEL_OHF,1,2051,202.9422831
Region,DIESEL_OHF,1,2052,208.7883571
Region,DIESEL_OHF,1,2053,214.8028365
Region,DIESEL_OHF,1,2054,220.9905725
Region,DIESEL_OHF,1,2055,227.3565561
Region,DIESEL_OHF,1,2056,233.9059219
Region,DIESEL_OHF,1,2057,240.6439526
Region,DIESEL_OHF,1,2058,247.5760829
Region,DIESEL_OHF,1,2059,254.7079042
Region,DIESEL_OHF,1,2060,262.045169
Region,DIESEL_OHF,1,2061,269.5937952
Region,DIESEL_OHF,1,2062,277.3598716
Region,DIESEL_OHF,1,2063,285.3496622
Region,DIESEL_OHF,1,2064,293.5696113
Region,DIESEL_OHF,1,2065,302.0263491
Region,ELEC_SG,1,2015,119.988
Region,ELEC_SG,1,2016,119.988
Region,ELEC_SG,1,2017,119.988
Region,ELEC_SG,1,2018,119.988
Region,ELEC_SG,1,2019,119.988
Region,ELEC_SG,1,2020,119.988
Region,ELEC_SG,1,2021,119.988
Region,ELEC_SG,1,2022,119.988
Region,ELEC_SG,1,2023,119.988
Region,ELEC_SG,1,2024,119.988
Region,ELEC_SG,1,2025,119.988
Region,ELEC_SG,1,2026,119.988
Region,ELEC_SG,1,2027,119.988
Region,ELEC_SG,1,2028,119.988
Region,ELEC_SG,1,2029,119.988
Region,ELEC_SG,1,2030,119.988
Region,ELEC_SG,1,2031,119.988
Region,ELEC_SG,1,2032,119.988
Region,ELEC_SG,1,2033,119.988
Region,ELEC_SG,1,2034,119.988
Region,ELEC_SG,1,2035,119.988
Region,ELEC_SG,1,2036,119.988
Region,ELEC_SG,1,2037,119.988
Region,ELEC_SG,1,2038,119.988
Region,ELEC_SG,1,2039,119.988
Region,ELEC_SG,1,2040,119.988
Region,ELEC_SG,1,2041,119.988
Region,ELEC_SG,1,2042,119.988
Region,ELEC_SG,1,2043,119.988
Region,ELEC_SG,1,2044,119.988
Region,ELEC_SG,1,2045,119.988
Region,ELEC_SG,1,2046,119.988
Region,ELEC_SG,1,2047,119.988
Region,ELEC_SG,1,2048,119.988
Region,ELEC_SG,1,2049,119.988
Region,ELEC_SG,1,2050,119.988
Region,ELEC_SG,1,2051,119.988
Region,ELEC_SG,1,2052,119.988
Region,ELEC_SG,1,2053,119.988
Region,ELEC_SG,1,2054,119.988
Region,ELEC_SG,1,2055,119.988
Region,ELEC_SG,1,2056,119.988
Region,ELEC_SG,1,2057,119.988
Region,ELEC_SG,1,2058,119.988
Region,ELEC_SG,1,2059,119.988
Region,ELEC_SG,1,2060,119.988
Region,ELEC_SG,1,2061,119.988
Region,ELEC_SG,1,2062,119.988
Region,ELEC_SG,1,2063,119.988
Region,ELEC_SG,1,2064,119.988
Region,ELEC_SG,1,2065,119.988
Region,ELEC_SL,1,2015,349.92
Region,ELEC_SL,1,2016,349.92
Region,ELEC_SL,1,2017,349.92
Region,ELEC_SL,1,2018,349.92
Region,ELEC_SL,1,2019,349.92
Region,ELEC_SL,1,2020,349.92
Region,ELEC_SL,1,2021,349.92
Region,ELEC_SL,1,2022,349.92
Region,ELEC_SL,1,2023,349.92
Region,ELEC_SL,1,2024,349.92
Region,ELEC_SL,1,2025,349.92
Region,ELEC_SL,1,2026,349.92
Region,ELEC_SL,1,2027,349.92
Region,ELEC_SL,1,2028,349.92
Region,ELEC_SL,1,2029,349.92
Region,ELEC_SL,1,2030,349.92
Region,ELEC_SL,1,2031,349.92
Region,ELEC_SL,1,2032,349.92
Region,ELEC_SL,1,2033,349.92
Region,ELEC_SL,1,2034,349.92
Region,ELEC_SL,1,2035,349.92
Region,ELEC_SL,1,2036,349.92
Region,ELEC_SL,1,2037,349.92
Region,ELEC_SL,1,2038,349.92
Region,ELEC_SL,1,2039,349.92
Region,ELEC_SL,1,2040,349.92
Region,ELEC_SL,1,2041,349.92
Region,ELEC_SL,1,2042,349.92
Region,ELEC_SL,1,2043,349.92
Region,ELEC_SL,1,2044,349.92
Region,ELEC_SL,1,2045,349.92
Region,ELEC_SL,1,2046,349.92
Region,ELEC_SL,1,2047,349.92
Region,ELEC_SL,1,2048,349.92
Region,ELEC_SL,1,2049,349.92
Region,ELEC_SL,1,2050,349.92
Region,ELEC_SL,1,2051,349.92
Region,ELEC_SL,1,2052,349.92
Region,ELEC_SL,1,2053,349.92
Region,ELEC_SL,1,2054,349.92
Region,ELEC_SL,1,2055,349.92
Region,ELEC_SL,1,2056,349.92
Region,ELEC_SL,1,2057,349.92
Region,ELEC_SL,1,2058,349.92
Region,ELEC_SL,1,2059,349.92
Region,ELEC_SL,1,2060,349.92
Region,ELEC_SL,1,2061,349.92
Region,ELEC_SL,1,2062,349.92
Region,ELEC_SL,1,2063,349.92
Region,ELEC_SL,1,2064,349.92
Region,ELEC_SL,1,2065,349.92
Region,ELEC_SL,2,2015,-280.0
Region,ELEC_SL,2,2016,-280.0
Region,ELEC_SL,2,2017,-280.0
Region,ELEC_SL,2,2018,-280.0
Region,ELEC_SL,2,2019,-280.0
Region,ELEC_SL,2,2020,-280.0
Region,ELEC_SL,2,2021,-280.0
Region,ELEC_SL,2,2022,-280.0
Region,ELEC_SL,2,2023,-280.0
Region,ELEC_SL,2,2024,-280.0
Region,ELEC_SL,2,2025,-280.0
Region,ELEC_SL,2,2026,-280.0
Region,ELEC_SL,2,2027,-280.0
Region,ELEC_SL,2,2028,-280.0
Region,ELEC_SL,2,2029,-280.0
Region,ELEC_SL,2,2030,-280.0
Region,ELEC_SL,2,2031,-280.0
Region,ELEC_SL,2,2032,-280.0
Region,ELEC_SL,2,2033,-280.0
Region,ELEC_SL,2,2034,-280.0
Region,ELEC_SL,2,2035,-280.0
Region,ELEC_SL,2,2036,-280.0
Region,ELEC_SL,2,2037,-280.0
Region,ELEC_SL,2,2038,-280.0
Region,ELEC_SL,2,2039,-280.0
Region,ELEC_SL,2,2040,-280.0
Region,ELEC_SL,2,2041,-280.0
Region,ELEC_SL,2,2042,-280.0
Region,ELEC_SL,2,2043,-280.0
Region,ELEC_SL,2,2044,-280.0
Region,ELEC_SL,2,2045,-280.0
Region,ELEC_SL,2,2046,-280.0
Region,ELEC_SL,2,2047,-280.0
Region,ELEC_SL,2,2048,-280.0
Region,ELEC_SL,2,2049,-280.0
Region,ELEC_SL,2,2050,-280.0
Region,ELEC_SL,2,2051,-280.0
Region,ELEC_SL,2,2052,-280.0
Region,ELEC_SL,2,2053,-280.0
Region,ELEC_SL,2,2054,-280.0
Region,ELEC_SL,2,2055,-280.0
Region,ELEC_SL,2,2056,-280.0
Region,ELEC_SL,2,2057,-280.0
Region,ELEC_SL,2,2058,-280.0
Region,ELEC_SL,2,2059,-280.0
Region,ELEC_SL,2,2060,-280.0
Region,ELEC_SL,2,2061,-280.0
Region,ELEC_SL,2,2062,-280.0
Region,ELEC_SL,2,2063,-280.0
Region,ELEC_SL,2,2064,-280.0
Region,ELEC_SL,2,2065,-280.0
Region,HFO_BKPS,1,2015,23.76
Region,HFO_BKPS,1,2016,26.352
Region,HFO_BKPS,1,2017,28.944
Region,HFO_BKPS,1,2018,31.536
Region,HFO_BKPS,1,2019,34.128
Region,HFO_BKPS,1,2020,36.72
Region,HFO_BKPS,1,2021,38.196
Region,HFO_BKPS,1,2022,39.672
Region,HFO_BKPS,1,2023,41.148
Region,HFO_BKPS,1,2024,42.624
Region,HFO_BKPS,1,2025,44.1
Region,HFO_BKPS,1,2026,45.576
Region,HFO_BKPS,1,2027,47.052
Region,HFO_BKPS,1,2028,48.528
Region,HFO_BKPS,1,2029,50.004
Region,HFO_BKPS,1,2030,51.48
Region,HFO_BKPS,1,2031,52.99956803
Region,HFO_BKPS,1,2032,54.56399013
Region,HFO_BKPS,1,2033,56.17459027
Region,HFO_BKPS,1,2034,57.83273152
Region,HFO_BKPS,1,2035,59.53981719
Region,HFO_BKPS,1,2036,61.297292
Region,HFO_BKPS,1,2037,63.10664331
Region,HFO_BKPS,1,2038,64.9694024
Region,HFO_BKPS,1,2039,66.88714574
Region,HFO_BKPS,1,2040,68.86149633
Region,HFO_BKPS,1,2041,70.89412509
Region,HFO_BKPS,1,2042,72.98675226
Region,HFO_BKPS,1,2043,75.14114883
Region,HFO_BKPS,1,2044,77.3591381
Region,HFO_BKPS,1,2045,79.64259718
Region,HFO_BKPS,1,2046,81.99345858
Region,HFO_BKPS,1,2047,84.41371186
Region,HFO_BKPS,1,2048,86.9054053
Region,HFO_BKPS,1,2049,89.47064765
Region,HFO_BKPS,1,2050,92.11160989
Region,HFO_BKPS,1,2051,94.8305271
Region,HFO_BKPS,1,2052,97.62970032
Region,HFO_BKPS,1,2053,100.5114985
Region,HFO_BKPS,1,2054,103.4783606
Region,HFO_BKPS,1,2055,106.5327975
Region,HFO_BKPS,1,2056,109.6773941
Region,HFO_BKPS,1,2057,112.9148118
Region,HFO_BKPS,1,2058,116.2477904
Region,HFO_BKPS,1,2059,119.6791506
Region,HFO_BKPS,1,2060,123.2117965
Region,HFO_BKPS,1,2061,126.8487178
Region,HFO_BKPS,1,2062,130.5929924
Region,HFO_BKPS,1,2063,134.4477892
Region,HFO_BKPS,1,2064,138.4163704
Region,HFO_BKPS,1,2065,142.5020948
Region,HFO_BLACKHALL,1,2015,23.76
Region,HFO_BLACKHALL,1,2016,26.352
Region,HFO_BLACKHALL,1,2017,28.944
Region,HFO_BLACKHALL,1,2018,31.536
Region,HFO_BLACKHALL,1,2019,34.128
Region,HFO_BLACKHALL,1,2020,36.72
Region,HFO_BLACKHALL,1,2021,38.196
Region,HFO_BLACKHALL,1,2022,39.672
Region,HFO_BLACKHALL,1,2023,41.148
Region,HFO_BLACKHALL,1,2024,42.624
Region,HFO_BLACKHALL,1,2025,44.1
Region,HFO_BLACKHALL,1,2026,45.576
Region,HFO_BLACKHALL,1,2027,47.052
Region,HFO_BLACKHALL,1,2028,48.528
Region,HFO_BLACKHALL,1,2029,50.004
Region,HFO_BLACKHALL,1,2030,51.48
Region,HFO_BLACKHALL,1,2031,52.99956803
Region,HFO_BLACKHALL,1,2032,54.56399013
Region,HFO_BLACKHALL,1,2033,56.17459027
Region,HFO_BLACKHALL,1,2034,57.83273152
Region,HFO_BLACKHALL,1,2035,59.53981719
Region,HFO_BLACKHALL,1,2036,61.297292
Region,HFO_BLACKHALL,1,2037,63.10664331
Region,HFO_BLACKHALL,1,2038,64.9694024
Region,HFO_BLACKHALL,1,2039,66.88714574
Region,HFO_BLACKHALL,1,2040,68.86149633
Region,HFO_BLACKHALL,1,2041,70.89412509
Region,HFO_BLACKHALL,1,2042,72.98675226
Region,HFO_BLACKHALL,1,2043,75.14114883
Region,HFO_BLACKHALL,1,2044,77.3591381
Region,HFO_BLACKHALL,1,2045,79.64259718
Region,HFO_BLACKHALL,1,2046,81.99345858
Region,HFO_BLACKHALL,1,2047,84.41371186
Region,HFO_BLACKHALL,1,2048,86.9054053
Region,HFO_BLACKHALL,1,2049,89.47064765
Region,HFO_BLACKHALL,1,2050,92.11160989
Region,HFO_BLACKHALL,1,2051,94.8305271
Region,HFO_BLACKHALL,1,2052,97.62970032
Region,HFO_BLACKHALL,1,2053,100.5114985
Region,HFO_BLACKHALL,1,2054,103.4783606
Region,HFO_BLACKHALL,1,2055,106.5327975
Region,HFO_BLACKHALL,1,2056,109.6773941
Region,HFO_BLACKHALL,1,2057,112.9148118
Region,HFO_BLACKHALL,1,2058,116.2477904
Region,HFO_BLACKHALL,1,2059,119.6791506
Region,HFO_BLACKHALL,1,2060,123.2117965
Region,HFO_BLACKHALL,1,2061,126.8487178
Region,HFO_BLACKHALL,1,2062,130.5929924
Region,HFO_BLACKHALL,1,2063,134.4477892
Region,HFO_BLACKHALL,1,2064,138.4163704
Region,HFO_BLACKHALL,1,2065,142.5020948
Region,HFO_KINGTOM,1,2015,23.76
Region,HFO_KINGTOM,1,2016,26.352
Region,HFO_KINGTOM,1,2017,28.944
Region,HFO_KINGTOM,1,2018,31.536
Region,HFO_KINGTOM,1,2019,34.128
Region,HFO_KINGTOM,1,2020,36.72
Region,HFO_KINGTOM,1,2021,38.196
Region,HFO_KINGTOM,1,2022,39.672
Region,HFO_KINGTOM,1,2023,41.148
Region,HFO_KINGTOM,1,2024,42.624
Region,HFO_KINGTOM,1,2025,44.1
Region,HFO_KINGTOM,1,2026,45.576
Region,HFO_KINGTOM,1,2027,47.052
Region,HFO_KINGTOM,1,2028,48.528
Region,HFO_KINGTOM,1,2029,50.004
Region,HFO_KINGTOM,1,2030,51.48
Region,HFO_KINGTOM,1,2031,52.99956803
Region,HFO_KINGTOM,1,2032,54.56399013
Region,HFO_KINGTOM,1,2033,56.17459027
Region,HFO_KINGTOM,1,2034,57.83273152
Region,HFO_KINGTOM,1,2035,59.53981719
Region,HFO_KINGTOM,1,2036,61.297292
Region,HFO_KINGTOM,1,2037,63.10664331
Region,HFO_KINGTOM,1,2038,64.9694024
Region,HFO_KINGTOM,1,2039,66.88714574
Region,HFO_KINGTOM,1,2040,68.86149633
Region,HFO_KINGTOM,1,2041,70.89412509
Region,HFO_KINGTOM,1,2042,72.98675226
Region,HFO_KINGTOM,1,2043,75.14114883
Region,HFO_KINGTOM,1,2044,77.3591381
