REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
UGANDA,BACKSTOP01,1,2018,999999.0
UGANDA,BACKSTOP01,1,2019,999999.0
UGANDA,BACKSTOP01,1,2020,999999.0
UGANDA,BACKSTOP01,1,2021,999999.0
UGANDA,BACKSTOP01,1,2022,999999.0
UGANDA,BACKSTOP01,1,2023,999999.0
UGANDA,BACKSTOP01,1,2024,999999.0
UGANDA,BACKSTOP01,1,2025,999999.0
UGANDA,BACKSTOP01,1,2026,999999.0
UGANDA,BACKSTOP01,1,2027,999999.0
UGANDA,BACKSTOP01,1,2028,999999.0
UGANDA,BACKSTOP01,1,2029,999999.0
UGANDA,BACKSTOP01,1,2030,999999.0
UGANDA,BACKSTOP01,1,2031,999999.0
UGANDA,BACKSTOP01,1,2032,999999.0
UGANDA,BACKSTOP01,1,2033,999999.0
UGANDA,BACKSTOP01,1,2034,999999.0
UGANDA,BACKSTOP01,1,2035,999999.0
UGANDA,BACKSTOP01,1,2036,999999.0
UGANDA,BACKSTOP01,1,2037,999999.0
UGANDA,BACKSTOP01,1,2038,999999.0
UGANDA,BACKSTOP01,1,2039,999999.0
UGANDA,BACKSTOP01,1,2040,999999.0
UGANDA,CHP,1,2018,5.5598
UGANDA,CHP,1,2019,5.5598
UGANDA,CHP,1,2020,5.5598
UGANDA,CHP,1,2021,5.5598
UGANDA,CHP,1,2022,5.5598
UGANDA,CHP,1,2023,5.5598
UGANDA,CHP,1,2024,5.5598
UGANDA,CHP,1,2025,5.5598
UGANDA,CHP,1,2026,5.5598
UGANDA,CHP,1,2027,5.5598
UGANDA,CHP,1,2028,5.5598
UGANDA,CHP,1,2029,5.5598
UGANDA,CHP,1,2030,5.5598
UGANDA,CHP,1,2031,5.5598
UGANDA,CHP,1,2032,5.5598
UGANDA,CHP,1,2033,5.5598
UGANDA,CHP,1,2034,5.5598
UGANDA,CHP,1,2035,5.5598
UGANDA,CHP,1,2036,5.5598
UGANDA,CHP,1,2037,5.5598
UGANDA,CHP,1,2038,5.5598
UGANDA,CHP,1,2039,5.5598
UGANDA,CHP,1,2040,5.5598
UGANDA,IMPDSL,1,2018,5.0
UGANDA,IMPDSL,1,2019,5.0
UGANDA,IMPDSL,1,2020,5.0
UGANDA,IMPDSL,1,2021,5.0
UGANDA,IMPDSL,1,2022,5.0
UGANDA,IMPDSL,1,2023,5.0
UGANDA,IMPDSL,1,2024,5.0
UGANDA,IMPDSL,1,2025,5.0
UGANDA,IMPDSL,1,2026,5.0
UGANDA,IMPDSL,1,2027,5.0
UGANDA,IMPDSL,1,2028,5.0
UGANDA,IMPDSL,1,2029,5.0
UGANDA,IMPDSL,1,2030,5.0
UGANDA,IMPDSL,1,2031,5.0
UGANDA,IMPDSL,1,2032,5.0
UGANDA,IMPDSL,1,2033,5.0
UGANDA,IMPDSL,1,2034,5.0
UGANDA,IMPDSL,1,2035,5.0
UGANDA,IMPDSL,1,2036,5.0
UGANDA,IMPDSL,1,2037,5.0
UGANDA,IMPDSL,1,2038,5.0
UGANDA,IMPDSL,1,2039,5.0
UGANDA,IMPDSL,1,2040,5.0
UGANDA,PWRDSL001,1,2018,4.1666
UGANDA,PWRDSL001,1,2019,4.1666
UGANDA,PWRDSL001,1,2020,4.1666
UGANDA,PWRDSL001,1,2021,4.1666
UGANDA,PWRDSL001,1,2022,4.1666
UGANDA,PWRDSL001,1,2023,4.1666
UGANDA,PWRDSL001,1,2024,4.1666
UGANDA,PWRDSL001,1,2025,4.1666
UGANDA,PWRDSL001,1,2026,4.1666
UGANDA,PWRDSL001,1,2027,4.1666
UGANDA,PWRDSL001,1,2028,4.1666
UGANDA,PWRDSL001,1,2029,4.1666
UGANDA,PWRDSL001,1,2030,4.1666
UGANDA,PWRDSL001,1,2031,4.1666
UGANDA,PWRDSL001,1,2032,4.1666
UGANDA,PWRDSL001,1,2033,4.1666
UGANDA,PWRDSL001,1,2034,4.1666
UGANDA,PWRDSL001,1,2035,4.1666
UGANDA,PWRDSL001,1,2036,4.1666
UGANDA,PWRDSL001,1,2037,4.1666
UGANDA,PWRDSL001,1,2038,4.1666
UGANDA,PWRDSL001,1,2039,4.1666
UGANDA,PWRDSL001,1,2040,4.1666
UGANDA,PWRGEO001,1,2018,1.3888
UGANDA,PWRGEO001,1,2019,1.3888
UGANDA,PWRGEO001,1,2020,1.3888
UGANDA,PWRGEO001,1,2021,1.3888
UGANDA,PWRGEO001,1,2022,1.3888
UGANDA,PWRGEO001,1,2023,1.3888
UGANDA,PWRGEO001,1,2024,1.3888
UGANDA,PWRGEO001,1,2025,1.3888
UGANDA,PWRGEO001,1,2026,1.3888
UGANDA,PWRGEO001,1,2027,1.3888
UGANDA,PWRGEO001,1,2028,1.3888
UGANDA,PWRGEO001,1,2029,1.3888
UGANDA,PWRGEO001,1,2030,1.3888
UGANDA,PWRGEO001,1,2031,1.3888
UGANDA,PWRGEO001,1,2032,1.3888
UGANDA,PWRGEO001,1,2033,1.3888
UGANDA,PWRGEO001,1,2034,1.3888
UGANDA,PWRGEO001,1,2035,1.3888
UGANDA,PWRGEO001,1,2036,1.3888
UGANDA,PWRGEO001,1,2037,1.3888
UGANDA,PWRGEO001,1,2038,1.3888
UGANDA,PWRGEO001,1,2039,1.3888
UGANDA,PWRGEO001,1,2040,1.3888
UGANDA,PWRHFOE01,1,2018,4.1666
UGANDA,PWRHFOE01,1,2019,4.1666
UGANDA,PWRHFOE01,1,2020,4.1666
UGANDA,PWRHFOE01,1,2021,4.1666
UGANDA,PWRHFOE01,1,2022,4.1666
UGANDA,PWRHFOE01,1,2023,4.1666
UGANDA,PWRHFOE01,1,2024,4.1666
UGANDA,PWRHFOE01,1,2025,4.1666
UGANDA,PWRHFOE01,1,2026,4.1666
UGANDA,PWRHFOE01,1,2027,4.1666
UGANDA,PWRHFOE01,1,2028,4.1666
UGANDA,PWRHFOE01,1,2029,4.1666
UGANDA,PWRHFOE01,1,2030,4.1666
UGANDA,PWRHFOE01,1,2031,4.1666
UGANDA,PWRHFOE01,1,2032,4.1666
UGANDA,PWRHFOE01,1,2033,4.1666
UGANDA,PWRHFOE01,1,2034,4.1666
UGANDA,PWRHFOE01,1,2035,4.1666
UGANDA,PWRHFOE01,1,2036,4.1666
UGANDA,PWRHFOE01,1,2037,4.1666
UGANDA,PWRHFOE01,1,2038,4.1666
UGANDA,PWRHFOE01,1,2039,4.1666
UGANDA,PWRHFOE01,1,2040,4.1666
UGANDA,PWRHYD001,1,2018,0.32
UGANDA,PWRHYD001,1,2019,0.32
UGANDA,PWRHYD001,1,2020,0.32
UGANDA,PWRHYD001,1,2021,0.32
UGANDA,PWRHYD001,1,2022,0.32
UGANDA,PWRHYD001,1,2023,0.32
UGANDA,PWRHYD001,1,2024,0.32
UGANDA,PWRHYD001,1,2025,0.32
UGANDA,PWRHYD001,1,2026,0.32
UGANDA,PWRHYD001,1,2027,0.32
UGANDA,PWRHYD001,1,2028,0.32
UGANDA,PWRHYD001,1,2029,0.32
UGANDA,PWRHYD001,1,2030,0.32
UGANDA,PWRHYD001,1,2031,0.32
UGANDA,PWRHYD001,1,2032,0.32
UGANDA,PWRHYD001,1,2033,0.32
UGANDA,PWRHYD001,1,2034,0.32
UGANDA,PWRHYD001,1,2035,0.32
UGANDA,PWRHYD001,1,2036,0.32
UGANDA,PWRHYD001,1,2037,0.32
UGANDA,PWRHYD001,1,2038,0.32
UGANDA,PWRHYD001,1,2039,0.32
UGANDA,PWRHYD001,1,2040,0.32
UGANDA,PWRHYD002,1,2018,0.32
UGANDA,PWRHYD002,1,2019,0.32
UGANDA,PWRHYD002,1,2020,0.32
UGANDA,PWRHYD002,1,2021,0.32
UGANDA,PWRHYD002,1,2022,0.32
UGANDA,PWRHYD002,1,2023,0.32
UGANDA,PWRHYD002,1,2024,0.32
UGANDA,PWRHYD002,1,2025,0.32
UGANDA,PWRHYD002,1,2026,0.32
UGANDA,PWRHYD002,1,2027,0.32
UGANDA,PWRHYD002,1,2028,0.32
UGANDA,PWRHYD002,1,2029,0.32
UGANDA,PWRHYD002,1,2030,0.32
UGANDA,PWRHYD002,1,2031,0.32
UGANDA,PWRHYD002,1,2032,0.32
UGANDA,PWRHYD002,1,2033,0.32
UGANDA,PWRHYD002,1,2034,0.32
UGANDA,PWRHYD002,1,2035,0.32
UGANDA,PWRHYD002,1,2036,0.32
UGANDA,PWRHYD002,1,2037,0.32
UGANDA,PWRHYD002,1,2038,0.32
UGANDA,PWRHYD002,1,2039,0.32
UGANDA,PWRHYD002,1,2040,0.32
UGANDA,PWRSOL001,1,2018,5.58211
UGANDA,PWRSOL001,1,2019,5.58211
UGANDA,PWRSOL001,1,2020,5.58211
UGANDA,PWRSOL001,1,2021,5.58211
UGANDA,PWRSOL001,1,2022,5.58211
UGANDA,PWRSOL001,1,2023,5.58211
UGANDA,PWRSOL001,1,2024,5.58211
UGANDA,PWRSOL001,1,2025,5.58211
UGANDA,PWRSOL001,1,2026,5.58211
UGANDA,PWRSOL001,1,2027,5.58211
UGANDA,PWRSOL001,1,2028,5.58211
UGANDA,PWRSOL001,1,2029,5.58211
UGANDA,PWRSOL001,1,2030,5.58211
UGANDA,PWRSOL001,1,2031,5.58211
UGANDA,PWRSOL001,1,2032,5.58211
UGANDA,PWRSOL001,1,2033,5.58211
UGANDA,PWRSOL001,1,2034,5.58211
UGANDA,PWRSOL001,1,2035,5.58211
UGANDA,PWRSOL001,1,2036,5.58211
UGANDA,PWRSOL001,1,2037,5.58211
UGANDA,PWRSOL001,1,2038,5.58211
UGANDA,PWRSOL001,1,2039,5.58211
UGANDA,PWRSOL001,1,2040,5.58211
UGANDA,PWRTRNE01,1,2018,0.0
UGANDA,PWRTRNE01,1,2019,0.0
UGANDA,PWRTRNE01,1,2020,0.0
UGANDA,PWRTRNE01,1,2021,0.0
UGANDA,PWRTRNE01,1,2022,0.0
UGANDA,PWRTRNE01,1,2023,0.0
UGANDA,PWRTRNE01,1,2024,0.0
UGANDA,PWRTRNE01,1,2025,0.0
UGANDA,PWRTRNE01,1,2026,0.0
UGANDA,PWRTRNE01,1,2027,0.0
UGANDA,PWRTRNE01,1,2028,0.0
UGANDA,PWRTRNE01,1,2029,0.0
UGANDA,PWRTRNE01,1,2030,0.0
UGANDA,PWRTRNE01,1,2031,0.0
UGANDA,PWRTRNE01,1,2032,0.0
UGANDA,PWRTRNE01,1,2033,0.0
UGANDA,PWRTRNE01,1,2034,0.0
UGANDA,PWRTRNE01,1,2035,0.0
UGANDA,PWRTRNE01,1,2036,0.0
UGANDA,PWRTRNE01,1,2037,0.0
UGANDA,PWRTRNE01,1,2038,0.0
UGANDA,PWRTRNE01,1,2039,0.0
UGANDA,PWRTRNE01,1,2040,0.0
